2011/06/02,258,258,258,258,3,000,258
2011/06/03,260,260,253,253,3,000,253
2011/06/06,253,253,251,251,5,000,251
2011/06/07,250,252,250,252,2,000,252
2011/06/08,271,273,271,273,2,000,273
2011/06/09,273,273,273,273,2,000,273
2011/06/10,278,278,278,278,82,000,278
2011/06/13,273,273,273,273,1,000,273
2011/06/14,288,288,285,285,4,000,285
2011/06/16,280,280,280,280,3,000,280
2011/06/17,280,280,280,280,2,000,280
2011/06/20,281,281,281,281,1,000,281
2011/06/21,279,282,279,282,3,000,282
2011/06/22,283,287,283,287,5,000,287
2011/06/23,290,290,288,290,6,000,290
2011/06/24,298,298,298,298,1,000,298
2011/06/27,292,295,291,293,18,000,293
2011/06/28,294,294,294,294,1,000,294
2011/06/29,293,293,293,293,1,000,293
2011/06/30,293,293,290,292,13,000,292
2015/08/24,413,428,405,405,375,000,405
2015/08/25,400,419,387,405,619,000,405
2015/08/26,407,412,407,409,276,000,409
2015/08/27,424,427,414,415,367,000,415
2015/08/28,430,430,422,423,296,000,423
2015/08/31,424,424,418,422,376,000,422
2015/09/01,420,422,406,407,211,000,407
2015/09/02,400,409,397,398,296,000,398
2015/09/03,410,410,397,399,315,000,399
2015/09/04,396,398,388,389,136,000,389
2015/09/07,387,387,378,381,237,000,381
2015/09/08,383,384,375,375,101,000,375
2015/09/09,389,395,387,395,103,000,395
2015/09/10,383,393,383,390,227,000,390
2015/09/11,387,398,387,396,181,000,396
2015/09/14,399,400,395,395,130,000,395
2015/09/15,400,403,396,399,269,000,399
2015/09/16,402,403,397,401,156,000,401
2015/09/17,403,410,398,409,199,000,409
2015/09/18,408,408,399,404,146,000,404
2015/09/24,396,401,396,399,134,000,399
2015/09/25,399,409,396,409,277,000,409
2015/09/28,413,416,400,415,176,000,415
2015/09/29,408,414,401,402,181,000,402
2015/09/30,405,411,405,410,105,000,410
2015/10/01,411,414,409,413,74,000,413
2015/10/02,413,413,406,410,82,000,410
2015/10/05,415,418,410,414,206,000,414
2015/10/06,416,418,411,411,122,000,411
2015/10/07,414,415,411,415,123,000,415
