2011/06/03,942,953,933,945,19,600,315
2011/06/20,887,901,872,900,32,900,300
2011/06/21,914,914,892,900,17,200,300
2011/06/22,900,901,885,888,27,100,296
2011/06/28,885,888,880,882,15,900,294
2011/06/29,883,890,875,888,26,600,296
2015/08/27,2,122,2,189,2,061,2,122,602,200,2,122
2015/08/28,2,160,2,247,2,159,2,247,564,500,2,247
2015/08/31,2,237,2,240,2,081,2,106,759,300,2,106
2015/09/01,2,103,2,219,2,103,2,158,1,192,200,2,158
2015/09/02,2,118,2,240,2,115,2,190,784,400,2,190
2015/09/03,2,238,2,288,2,206,2,219,659,100,2,219
2015/09/04,2,253,2,277,2,165,2,212,528,000,2,212
2015/09/07,2,171,2,193,2,100,2,181,380,900,2,181
2015/09/08,2,181,2,181,2,011,2,017,616,300,2,017
2015/09/09,2,117,2,250,2,117,2,250,1,057,400,2,250
2015/09/10,2,200,2,319,2,187,2,316,518,800,2,316
2015/09/11,2,266,2,294,2,232,2,274,397,200,2,274
2015/09/14,2,300,2,316,2,217,2,240,238,800,2,240
2015/09/15,2,220,2,257,2,175,2,181,291,600,2,181
2015/09/16,2,221,2,353,2,221,2,317,728,000,2,317
2015/09/17,2,349,2,359,2,293,2,355,592,500,2,355
2015/09/18,2,305,2,342,2,226,2,258,848,900,2,258
2015/09/24,2,258,2,286,2,138,2,169,547,600,2,169
2015/09/25,2,150,2,196,2,086,2,195,529,300,2,195
2015/09/28,2,194,2,199,2,154,2,166,245,600,2,166
2015/09/29,2,100,2,100,2,032,2,041,300,700,2,041
2015/09/30,2,049,2,110,2,020,2,080,436,600,2,080
2015/10/01,2,115,2,213,2,070,2,197,446,300,2,197
2015/10/02,2,147,2,180,2,085,2,110,465,100,2,110
2015/10/05,2,145,2,147,2,091,2,118,377,100,2,118
2015/10/06,2,145,2,220,2,131,2,137,429,700,2,137
2015/10/07,2,122,2,175,2,084,2,132,591,000,2,132
