2011/06/03,45,600,46,300,45,150,45,200,182,452
2011/06/08,45,950,46,000,44,100,44,300,225,443
2011/06/13,47,100,47,500,45,100,46,100,287,461
2011/06/15,46,200,46,900,44,450,45,000,492,450
2011/06/16,45,500,45,500,44,600,44,700,110,447
2011/06/17,45,400,46,850,45,000,45,700,258,457
2011/06/20,45,700,47,600,45,300,45,800,433,458
2011/06/24,47,000,47,500,46,900,46,900,68,469
2011/06/27,46,750,47,000,46,350,46,500,44,465
2011/06/28,46,500,47,200,46,350,46,400,78,464
2011/06/29,47,000,47,100,46,350,47,000,48,470
2011/06/30,46,600,46,900,46,450,46,500,80,465
2015/08/24,708,732,615,615,224,700,615
2015/08/25,614,660,550,619,233,000,619
2015/08/26,635,714,627,700,140,700,700
2015/08/27,721,741,710,730,101,500,730
2015/08/28,721,755,721,750,64,500,750
2015/08/31,750,794,745,783,103,200,783
2015/09/01,770,782,718,718,128,300,718
2015/09/02,700,742,700,724,62,600,724
2015/09/03,726,741,694,700,67,100,700
2015/09/04,700,704,685,686,76,500,686
2015/09/07,662,686,660,675,17,900,675
2015/09/08,671,685,648,654,37,000,654
2015/09/09,688,699,681,694,23,300,694
2015/09/10,680,709,677,697,30,800,697
2015/09/11,707,716,702,714,24,500,714
2015/09/14,719,726,700,710,16,000,710
2015/09/15,709,712,688,690,15,800,690
2015/09/16,700,712,691,706,19,300,706
2015/09/17,700,738,697,732,63,900,732
2015/09/18,735,742,720,734,47,300,734
2015/09/24,735,750,721,732,42,000,732
2015/09/25,732,782,730,772,78,100,772
2015/09/28,772,779,764,777,33,800,777
2015/09/29,770,798,760,777,161,700,777
2015/09/30,784,784,763,771,48,000,771
2015/10/01,775,775,755,770,28,500,770
2015/10/02,770,812,770,804,115,000,804
2015/10/05,791,819,791,805,47,200,805
2015/10/06,809,816,775,786,76,600,786
2015/10/07,780,810,775,802,40,400,802
2015/10/08,797,805,788,795,22,100,795
