2011/06/03,121,900,123,400,118,000,119,300,3,588,1,193
2011/06/06,118,000,119,100,114,000,114,900,4,362,1,149
2011/06/07,115,000,120,100,114,000,119,000,4,350,1,190
2011/06/08,119,100,120,200,114,000,117,300,4,751,1,173
2011/06/09,117,500,117,500,114,200,115,100,1,601,1,151
2011/06/10,117,000,117,000,109,300,109,700,4,289,1,097
2011/06/13,115,700,121,300,113,600,119,100,10,887,1,191
2011/06/14,122,000,131,900,121,300,130,000,16,872,1,300
2011/06/15,128,100,130,600,125,000,127,100,5,278,1,271
2011/06/16,125,100,128,700,123,500,126,500,4,294,1,265
2011/06/17,128,900,135,300,128,000,129,000,11,155,1,290
2011/06/20,133,000,133,300,122,900,123,900,5,709,1,239
2011/06/21,124,300,129,000,122,100,128,000,4,236,1,280
2011/06/22,128,200,130,700,125,500,128,200,3,332,1,282
2011/06/23,128,500,128,500,123,300,125,200,2,456,1,252
2011/06/24,125,000,125,000,120,700,122,400,2,013,1,224
2011/06/27,120,700,121,500,117,800,118,100,2,587,1,181
2011/06/28,118,800,121,400,116,900,118,000,2,709,1,180
2011/06/29,120,100,124,000,118,800,123,500,3,101,1,235
2011/06/30,123,200,124,000,119,200,122,700,2,202,1,227
2015/08/24,3,700,3,725,3,070,3,070,3,442,700,3,070
2015/08/25,2,880,3,240,2,581,2,799,7,544,500,2,799
2015/08/26,2,925,3,070,2,814,3,035,5,261,000,3,035
2015/08/27,3,105,3,190,2,930,2,970,2,818,800,2,970
2015/08/28,3,080,3,435,3,055,3,350,5,604,800,3,350
2015/08/31,3,300,3,535,3,240,3,490,4,839,300,3,490
2015/09/01,3,440,3,485,3,165,3,200,3,906,400,3,200
2015/09/02,3,060,3,470,3,015,3,240,6,433,400,3,240
2015/09/03,3,415,3,495,3,320,3,410,4,613,700,3,410
2015/09/04,3,360,3,380,2,962,3,115,4,604,000,3,115
2015/09/07,3,100,3,215,2,993,3,145,3,221,600,3,145
2015/09/08,3,150,3,210,2,966,3,115,2,899,600,3,115
2015/09/09,3,295,3,475,3,180,3,460,4,573,100,3,460
2015/09/10,3,390,3,740,3,335,3,675,5,592,800,3,675
2015/09/11,3,730,4,160,3,725,4,160,5,378,700,4,160
2015/09/14,4,000,4,530,3,865,4,165,9,869,400,4,165
2015/09/15,4,125,4,285,4,015,4,065,5,834,100,4,065
2015/09/16,4,160,4,220,3,770,3,850,3,960,600,3,850
2015/09/17,3,780,3,960,3,680,3,885,3,937,900,3,885
2015/09/18,3,845,3,980,3,785,3,950,1,986,400,3,950
2015/09/24,3,860,3,930,3,755,3,770,1,359,500,3,770
2015/09/25,3,840,4,060,3,765,4,015,2,328,500,4,015
2015/09/28,4,015,4,050,3,870,3,970,1,592,400,3,970
2015/09/29,3,915,3,975,3,740,3,810,1,831,600,3,810
2015/09/30,3,950,4,175,3,895,4,085,2,551,000,4,085
2015/10/01,4,255,4,330,3,805,3,970,6,004,500,3,970
2015/10/02,4,040,4,045,3,750,3,925,3,436,000,3,925
2015/10/05,3,995,4,030,3,850,3,885,1,509,100,3,885
2015/10/06,3,905,4,220,3,900,3,990,3,901,400,3,990
2015/10/07,4,000,4,095,3,875,4,090,1,673,900,4,090
