2011/06/03,182,182,182,182,100,182
2011/06/06,183,186,183,185,300,185
2011/06/07,186,186,186,186,100,186
2011/06/08,196,214,188,192,16,700,192
2011/06/09,202,214,195,202,16,800,202
2011/06/10,216,250,205,229,199,200,229
2011/06/13,237,240,215,230,43,200,230
2011/06/14,244,248,233,245,43,900,245
2011/06/15,244,309,244,255,350,100,255
2011/06/16,261,335,260,335,516,200,335
2011/06/17,380,394,288,299,709,500,299
2011/06/20,291,295,268,276,191,200,276
2011/06/21,270,276,265,276,49,500,276
2011/06/22,268,288,266,285,111,400,285
2011/06/23,277,293,275,281,59,800,281
2011/06/24,286,287,274,274,36,900,274
2011/06/27,270,282,266,266,25,300,266
2011/06/28,274,282,269,271,31,500,271
2011/06/29,266,275,266,268,27,200,268
2011/06/30,282,348,275,348,611,500,348
2015/08/24,1,321,1,387,1,161,1,168,53,000,1,168
2015/08/25,1,100,1,280,1,000,1,066,74,200,1,066
2015/08/26,1,126,1,366,1,126,1,366,69,600,1,366
2015/08/27,1,426,1,575,1,410,1,519,204,700,1,519
2015/08/28,1,579,1,582,1,410,1,431,55,200,1,431
2015/08/31,1,427,1,458,1,404,1,456,19,400,1,456
2015/09/01,1,539,1,539,1,415,1,430,75,200,1,430
2015/09/02,1,310,1,490,1,282,1,402,41,100,1,402
2015/09/03,1,435,1,490,1,415,1,418,14,100,1,418
2015/09/04,1,388,1,430,1,308,1,322,14,300,1,322
2015/09/07,1,280,1,371,1,231,1,306,19,800,1,306
2015/09/08,1,310,1,340,1,230,1,249,15,900,1,249
2015/09/09,1,359,1,369,1,281,1,369,20,900,1,369
2015/09/10,1,301,1,360,1,292,1,360,11,200,1,360
2015/09/11,1,330,1,450,1,330,1,440,21,700,1,440
2015/09/14,1,490,1,528,1,390,1,400,29,300,1,400
2015/09/15,1,410,1,470,1,410,1,470,17,900,1,470
2015/09/16,1,470,1,470,1,426,1,435,13,900,1,435
2015/09/17,1,407,1,442,1,382,1,440,10,300,1,440
2015/09/18,1,410,1,435,1,390,1,392,6,500,1,392
2015/09/24,1,350,1,360,1,310,1,345,8,800,1,345
2015/09/25,1,320,1,354,1,317,1,354,4,300,1,354
