2011/06/03,793,793,787,787,2,800,787
2011/06/06,788,800,786,786,2,300,786
2011/06/07,786,787,786,786,800,786
2011/06/08,787,787,784,785,3,300,785
2011/06/09,785,787,785,787,1,100,787
2011/06/10,793,793,788,790,7,200,790
2011/06/13,791,794,788,788,1,300,788
2011/06/14,788,795,787,794,1,800,794
2011/06/15,795,799,795,796,1,500,796
2011/06/16,798,799,796,796,3,100,796
2011/06/17,796,799,791,792,2,400,792
2011/06/20,790,798,790,793,1,200,793
2011/06/21,793,800,791,800,2,700,800
2011/06/22,799,802,799,802,4,100,802
2011/06/23,803,805,799,805,1,800,805
2011/06/24,805,807,802,807,5,700,807
2011/06/27,808,816,804,807,5,400,807
2011/06/28,814,814,808,812,1,500,812
2011/06/29,816,816,809,812,3,300,812
2011/06/30,813,817,813,817,2,300,817
2015/08/24,2,236,2,259,2,186,2,186,17,700,2,186
2015/08/25,2,032,2,270,2,026,2,129,22,400,2,129
2015/08/26,2,130,2,266,2,130,2,256,16,000,2,256
2015/08/27,2,324,2,337,2,295,2,316,14,100,2,316
2015/08/28,2,360,2,368,2,324,2,344,9,800,2,344
2015/08/31,2,344,2,366,2,308,2,366,7,800,2,366
2015/09/01,2,360,2,360,2,249,2,268,18,400,2,268
2015/09/02,2,251,2,280,2,232,2,253,9,400,2,253
2015/09/03,2,265,2,270,2,245,2,258,8,600,2,258
2015/09/04,2,258,2,258,2,202,2,203,10,900,2,203
2015/09/07,2,201,2,220,2,183,2,198,11,900,2,198
2015/09/08,2,198,2,220,2,181,2,181,9,500,2,181
2015/09/09,2,206,2,269,2,206,2,269,15,200,2,269
2015/09/10,2,259,2,259,2,215,2,232,8,400,2,232
2015/09/11,2,200,2,240,2,200,2,234,16,800,2,234
2015/09/14,2,242,2,265,2,205,2,211,9,200,2,211
2015/09/15,2,200,2,211,2,190,2,195,4,500,2,195
2015/09/16,2,195,2,201,2,115,2,128,14,600,2,128
2015/09/17,2,165,2,165,2,129,2,153,5,500,2,153
2015/09/18,2,153,2,153,2,140,2,148,4,700,2,148
2015/09/24,2,126,2,138,2,101,2,102,13,100,2,102
2015/09/25,2,102,2,131,2,102,2,131,11,900,2,131
2015/09/28,2,100,2,129,2,100,2,105,8,300,2,105
2015/09/29,2,100,2,105,2,037,2,040,13,800,2,040
2015/09/30,2,041,2,080,2,040,2,052,9,900,2,052
2015/10/01,2,077,2,090,2,058,2,062,5,100,2,062
2015/10/02,2,062,2,079,2,062,2,075,3,400,2,075
2015/10/05,2,100,2,100,2,083,2,085,4,100,2,085
2015/10/06,2,091,2,121,2,091,2,104,5,000,2,104
2015/10/07,2,154,2,154,2,119,2,143,8,900,2,143
2015/10/08,2,144,2,161,2,110,2,131,7,100,2,131
