2011/06/03,1,378,1,395,1,374,1,381,1,696,400,1,381
2011/06/06,1,382,1,389,1,372,1,381,1,497,600,1,381
2011/06/07,1,377,1,380,1,366,1,379,1,067,400,1,379
2011/06/08,1,380,1,389,1,374,1,382,1,208,600,1,382
2011/06/09,1,384,1,395,1,382,1,391,1,177,600,1,391
2011/06/10,1,400,1,426,1,397,1,412,4,042,300,1,412
2011/06/13,1,403,1,425,1,401,1,422,1,108,000,1,422
2011/06/14,1,422,1,436,1,416,1,428,1,555,800,1,428
2011/06/15,1,429,1,434,1,406,1,418,1,610,700,1,418
2011/06/16,1,419,1,431,1,400,1,401,1,701,000,1,401
2011/06/17,1,405,1,408,1,383,1,396,2,081,900,1,396
2011/06/20,1,405,1,441,1,403,1,431,2,355,400,1,431
2011/06/21,1,426,1,433,1,416,1,432,1,553,000,1,432
2011/06/22,1,440,1,463,1,439,1,458,2,044,000,1,458
2011/06/23,1,462,1,470,1,444,1,460,1,478,700,1,460
2011/06/24,1,463,1,475,1,450,1,467,1,312,400,1,467
2011/06/27,1,468,1,472,1,454,1,460,886,200,1,460
2011/06/28,1,470,1,485,1,468,1,476,1,219,500,1,476
2011/06/29,1,492,1,496,1,484,1,491,1,532,100,1,491
2011/06/30,1,500,1,505,1,490,1,499,2,588,400,1,499
2015/08/24,2,540,2,617,2,462,2,474,8,360,900,2,474
2015/08/28,2,701,2,720,2,590,2,634,3,865,500,2,634
2015/09/01,2,523,2,563,2,468,2,468,3,901,300,2,468
2015/09/14,2,484,2,546,2,436,2,450,3,581,700,2,450
