2015/08/24,235,241,216,216,267,600,216
2015/08/25,187,228,185,200,264,700,200
2015/08/26,200,219,200,219,100,200,219
2015/08/27,227,231,225,228,101,200,228
2015/08/28,231,238,231,236,63,400,236
2015/08/31,234,236,225,236,50,200,236
2015/09/01,233,234,224,226,59,400,226
2015/09/02,223,234,221,229,66,800,229
2015/09/03,230,236,229,234,31,900,234
2015/09/04,227,230,210,216,107,500,216
2015/09/07,205,220,203,220,99,200,220
2015/09/08,217,222,207,212,59,100,212
2015/09/09,220,225,214,224,81,800,224
2015/09/10,219,224,216,219,22,300,219
2015/09/11,220,234,220,232,60,700,232
2015/09/14,231,238,226,227,33,300,227
2015/09/15,228,232,227,230,20,800,230
2015/09/16,233,238,231,236,42,700,236
2015/09/17,234,237,232,236,36,900,236
2015/09/18,236,236,231,233,15,100,233
2015/09/24,229,240,228,232,26,500,232
2015/09/25,235,235,225,228,23,500,228
2015/09/28,228,233,226,230,22,500,230
2015/09/29,227,229,218,222,36,200,222
2015/09/30,223,227,223,227,25,100,227
2015/10/01,225,227,218,227,33,000,227
2015/10/02,220,227,220,224,39,200,224
2015/10/05,227,235,225,233,29,600,233
2015/10/06,232,236,231,231,14,900,231
2015/10/07,231,234,231,233,9,500,233
2015/10/08,231,237,229,235,34,600,235
