2011/06/03,1,988,1,995,1,958,1,958,1,598,700,1,958
2011/06/06,1,950,1,968,1,933,1,941,1,575,800,1,941
2011/06/07,1,941,1,960,1,933,1,951,1,352,900,1,951
2011/06/08,1,940,1,945,1,921,1,937,1,272,800,1,937
2011/06/09,1,928,1,943,1,915,1,926,1,535,200,1,926
2011/06/10,1,933,1,960,1,932,1,948,2,799,200,1,948
2011/06/13,1,930,1,940,1,915,1,933,1,329,600,1,933
2011/06/14,1,931,1,984,1,925,1,975,1,737,900,1,975
2011/06/15,1,991,1,994,1,965,1,971,1,162,800,1,971
2011/06/16,1,970,2,052,1,962,2,007,4,188,600,2,007
2011/06/17,2,034,2,056,1,999,2,012,3,451,300,2,012
2011/06/20,2,007,2,017,1,989,2,006,1,865,500,2,006
2011/06/21,2,007,2,046,2,002,2,042,1,535,900,2,042
2011/06/22,2,051,2,055,2,029,2,045,1,742,900,2,045
2011/06/23,2,031,2,090,2,027,2,066,3,440,600,2,066
2011/06/24,2,090,2,109,2,070,2,103,2,522,300,2,103
2011/06/27,2,120,2,157,2,112,2,141,3,992,700,2,141
2011/06/28,2,154,2,170,2,110,2,118,3,274,100,2,118
2011/06/29,2,157,2,179,2,150,2,173,2,429,000,2,173
2011/06/30,2,215,2,218,2,186,2,204,2,658,900,2,204
2015/08/24,1,960,1,966,1,864,1,866,7,493,200,1,866
2015/08/28,1,896,1,972,1,895,1,947,7,594,800,1,947
2015/09/01,1,859,1,870,1,786,1,786,6,212,100,1,786
2015/09/11,1,867,1,867,1,827,1,840,3,867,900,1,840
2015/09/14,1,845,1,852,1,791,1,797,2,601,800,1,797
2015/10/07,1,715,1,810,1,691,1,800,5,936,100,1,800
