2011/06/03,703,707,700,700,620,000,700
2011/06/06,697,708,695,701,710,000,701
2011/06/07,701,705,697,704,714,000,704
2011/06/08,702,708,698,707,620,000,707
2011/06/09,707,718,704,716,941,000,716
2011/06/10,726,727,717,721,956,000,721
2011/06/13,705,707,700,705,805,000,705
2011/06/14,701,707,696,706,1,193,000,706
2011/06/15,703,710,700,710,901,000,710
2011/06/16,701,710,699,708,862,000,708
2011/06/17,704,706,688,694,851,000,694
2011/06/20,691,699,690,699,504,000,699
2011/06/21,699,707,696,707,650,000,707
2011/06/22,707,715,707,714,608,000,714
2011/06/23,709,710,701,702,956,000,702
2011/06/24,708,710,703,708,593,000,708
2011/06/27,707,708,700,701,504,000,701
2011/06/28,712,715,705,713,853,000,713
2011/06/29,717,728,714,728,869,000,728
2011/06/30,740,740,729,734,913,000,734
2015/08/24,1,785,1,803,1,700,1,703,2,041,000,1,703
2015/08/25,1,643,1,747,1,609,1,647,2,252,000,1,647
2015/08/26,1,650,1,685,1,633,1,675,2,911,000,1,675
2015/08/27,1,721,1,763,1,707,1,716,1,623,000,1,716
2015/08/28,1,777,1,777,1,720,1,762,1,243,000,1,762
2015/08/31,1,778,1,786,1,747,1,785,1,831,000,1,785
2015/09/01,1,777,1,777,1,699,1,700,1,311,000,1,700
2015/09/02,1,673,1,731,1,673,1,683,1,482,000,1,683
2015/09/03,1,703,1,722,1,691,1,706,804,000,1,706
2015/09/04,1,723,1,723,1,671,1,678,1,594,000,1,678
2015/09/07,1,659,1,672,1,605,1,628,1,532,000,1,628
2015/09/08,1,660,1,665,1,646,1,648,3,039,000,1,648
2015/09/09,1,728,1,776,1,714,1,773,1,554,000,1,773
2015/09/10,1,726,1,747,1,708,1,729,1,481,000,1,729
2015/09/11,1,701,1,762,1,689,1,750,1,362,000,1,750
2015/09/14,1,723,1,758,1,723,1,728,625,000,1,728
2015/09/15,1,718,1,749,1,694,1,695,1,088,000,1,695
2015/09/16,1,710,1,720,1,680,1,687,1,252,000,1,687
2015/09/17,1,713,1,716,1,689,1,706,2,068,000,1,706
2015/09/18,1,700,1,714,1,687,1,688,1,421,000,1,688
2015/09/24,1,688,1,714,1,680,1,680,1,415,000,1,680
2015/09/25,1,720,1,797,1,715,1,793,2,650,000,1,793
2015/09/28,1,770,1,778,1,739,1,759,1,028,000,1,759
2015/09/29,1,709,1,729,1,634,1,638,1,907,000,1,638
2015/09/30,1,706,1,732,1,670,1,715,1,769,000,1,715
2015/10/01,1,745,1,775,1,708,1,752,1,352,000,1,752
2015/10/02,1,725,1,766,1,716,1,745,826,000,1,745
2015/10/05,1,750,1,762,1,734,1,751,1,333,000,1,751
2015/10/06,1,785,1,800,1,742,1,747,1,566,000,1,747
2015/10/07,1,751,1,751,1,691,1,716,1,486,000,1,716
2015/10/08,1,692,1,710,1,642,1,654,2,752,000,1,654
2015/10/09,1,679,1,703,1,663,1,690,1,987,000,1,690
