2011/06/14,1,173,1,203,1,158,1,200,347,180,120
2011/06/21,1,206,1,206,1,171,1,180,152,090,118
2015/08/24,538,559,523,524,12,002,700,524
2015/08/25,514,544,500,507,17,260,200,507
2015/08/26,529,549,522,546,8,664,700,546
2015/08/27,561,563,544,550,6,853,400,550
2015/08/28,560,564,554,557,6,528,700,557
2015/08/31,555,562,547,549,8,068,600,549
2015/09/01,549,549,525,525,5,918,700,525
2015/09/02,510,538,509,524,6,358,200,524
2015/09/03,533,538,525,533,5,847,200,533
2015/09/04,532,533,507,513,6,182,800,513
2015/09/07,506,516,502,509,6,033,100,509
2015/09/08,510,515,475,478,7,382,200,478
2015/09/09,502,513,491,513,6,338,800,513
2015/09/10,493,515,492,511,5,976,000,511
2015/09/11,521,552,518,550,11,068,700,550
2015/09/14,547,558,540,543,6,285,600,543
2015/09/15,549,553,526,531,6,868,400,531
2015/09/16,534,535,503,509,8,896,900,509
2015/09/17,515,538,514,536,5,578,800,536
2015/09/18,530,541,530,534,6,148,200,534
2015/09/24,524,546,523,536,4,540,400,536
2015/09/25,537,563,532,560,7,237,800,560
