2011/06/03,1,665,1,685,1,635,1,638,139,900,1,638
2011/06/06,1,630,1,635,1,602,1,610,127,200,1,610
2011/06/07,1,599,1,610,1,590,1,606,177,200,1,606
2011/06/08,1,613,1,614,1,591,1,593,78,000,1,593
2011/06/09,1,593,1,596,1,578,1,588,91,700,1,588
2011/06/10,1,593,1,604,1,571,1,573,107,300,1,573
2011/06/13,1,560,1,564,1,549,1,562,98,200,1,562
2011/06/14,1,562,1,571,1,532,1,546,196,300,1,546
2011/06/15,1,558,1,564,1,521,1,537,187,000,1,537
2011/06/16,1,530,1,530,1,488,1,497,284,400,1,497
2011/06/17,1,500,1,507,1,453,1,480,249,100,1,480
2011/06/20,1,495,1,501,1,476,1,479,108,500,1,479
2011/06/21,1,499,1,516,1,484,1,498,152,500,1,498
2011/06/22,1,505,1,532,1,505,1,525,205,500,1,525
2011/06/23,1,525,1,571,1,521,1,557,231,800,1,557
2011/06/24,1,557,1,564,1,541,1,564,159,000,1,564
2011/06/27,1,555,1,564,1,535,1,543,205,600,1,543
2011/06/28,1,554,1,559,1,526,1,531,148,500,1,531
2011/06/29,1,541,1,599,1,541,1,599,244,800,1,599
2011/06/30,1,605,1,609,1,584,1,606,185,300,1,606
2015/08/24,2,407,2,419,2,285,2,303,445,100,2,303
2015/08/25,2,183,2,300,2,133,2,168,388,500,2,168
2015/08/26,2,218,2,280,2,136,2,261,266,400,2,261
2015/08/27,2,340,2,358,2,294,2,300,354,900,2,300
2015/08/28,2,372,2,413,2,337,2,406,182,300,2,406
2015/08/31,2,406,2,419,2,322,2,384,243,000,2,384
2015/09/01,2,338,2,355,2,277,2,277,202,300,2,277
2015/09/02,2,213,2,301,2,200,2,249,192,400,2,249
2015/09/03,2,309,2,371,2,309,2,320,209,200,2,320
2015/09/04,2,320,2,320,2,210,2,233,257,500,2,233
2015/09/07,2,214,2,311,2,199,2,269,261,900,2,269
2015/09/08,2,219,2,225,2,086,2,093,372,000,2,093
2015/09/09,2,225,2,344,2,201,2,344,355,700,2,344
2015/09/10,2,270,2,295,2,230,2,262,328,600,2,262
2015/09/11,2,230,2,348,2,227,2,330,262,300,2,330
2015/09/14,2,320,2,338,2,277,2,299,105,300,2,299
2015/09/15,2,330,2,395,2,303,2,310,118,400,2,310
2015/09/16,2,340,2,375,2,332,2,340,81,300,2,340
2015/09/17,2,400,2,479,2,389,2,445,203,600,2,445
2015/09/18,2,391,2,398,2,352,2,388,110,900,2,388
2015/09/24,2,358,2,358,2,262,2,262,140,500,2,262
2015/09/25,2,262,2,316,2,220,2,316,148,300,2,316
2015/09/28,2,317,2,343,2,254,2,286,89,700,2,286
2015/09/29,2,236,2,240,2,175,2,195,173,800,2,195
2015/09/30,2,266,2,395,2,232,2,381,732,900,2,381
2015/10/01,2,412,2,630,2,412,2,557,747,100,2,557
2015/10/02,2,539,2,667,2,524,2,660,379,300,2,660
2015/10/05,2,669,2,711,2,620,2,710,321,200,2,710
2015/10/06,2,762,2,798,2,716,2,752,374,900,2,752
2015/10/07,2,780,2,838,2,655,2,686,412,700,2,686
2015/10/08,2,719,2,748,2,667,2,678,237,800,2,678
2015/10/09,2,683,2,764,2,683,2,747,206,900,2,747
