2011/06/03,161,162,159,159,108,000,159
2011/06/06,160,160,155,155,93,000,155
2011/06/07,153,157,152,154,79,000,154
2011/06/08,154,155,150,154,68,000,154
2011/06/09,152,154,152,152,38,000,152
2011/06/10,152,156,152,156,93,000,156
2011/06/13,155,155,152,152,71,000,152
2011/06/14,151,156,151,155,73,000,155
2011/06/15,158,163,157,163,116,000,163
2011/06/16,162,162,158,158,71,000,158
2011/06/17,158,161,158,158,43,000,158
2011/06/20,157,161,157,160,83,000,160
2011/06/21,159,165,159,162,72,000,162
2011/06/22,164,171,164,170,162,000,170
2011/06/23,168,186,167,184,610,000,184
2011/06/24,183,189,180,184,511,000,184
2011/06/27,184,196,184,194,582,000,194
2011/06/28,198,198,190,194,502,000,194
2011/06/29,195,195,182,191,233,000,191
2011/06/30,191,191,186,189,117,000,189
2015/08/24,210,215,203,203,412,000,203
2015/08/25,191,208,191,197,410,000,197
2015/08/26,202,209,199,203,468,000,203
2015/08/27,211,213,200,202,509,000,202
2015/08/28,208,211,205,210,357,000,210
2015/08/31,208,210,206,207,183,000,207
2015/09/01,207,208,199,200,288,000,200
2015/09/02,192,196,190,191,483,000,191
2015/09/03,196,197,191,191,149,000,191
2015/09/04,195,196,188,189,437,000,189
2015/09/07,189,192,184,188,132,000,188
2015/09/08,187,193,187,189,132,000,189
2015/09/09,193,202,193,202,233,000,202
2015/09/10,198,200,198,199,134,000,199
2015/09/11,202,202,197,197,237,000,197
2015/09/14,198,199,190,191,154,000,191
2015/09/15,194,196,192,194,111,000,194
2015/09/16,194,198,194,194,109,000,194
2015/09/17,195,202,195,202,156,000,202
2015/09/18,200,200,196,197,72,000,197
2015/09/24,192,196,192,192,136,000,192
2015/09/25,192,197,192,195,114,000,195
