2011/06/10,25,010,25,500,25,010,25,500,3,255
2011/06/14,23,900,24,000,23,800,24,000,9,240
2011/06/15,24,000,24,010,23,200,23,500,46,235
2011/06/16,23,200,23,800,23,200,23,800,2,238
2011/06/17,24,000,24,000,24,000,24,000,2,240
2011/06/20,23,200,24,000,23,200,24,000,6,240
2011/06/21,24,500,25,100,24,500,25,100,8,251
2011/06/22,24,700,26,400,24,700,26,400,16,264
2011/06/23,26,400,27,000,26,400,26,500,49,265
2011/06/27,27,600,27,600,27,590,27,600,40,276
2011/06/30,27,590,28,000,27,590,28,000,66,280
2015/08/24,520,533,477,483,44,300,483
2015/08/25,450,524,425,487,41,300,487
2015/08/26,495,518,487,518,16,000,518
2015/08/27,515,530,511,511,15,000,511
2015/08/28,521,528,512,524,12,600,524
2015/08/31,524,524,506,509,9,300,509
2015/09/01,509,519,495,496,12,200,496
2015/09/02,480,500,472,497,4,800,497
2015/09/03,505,505,480,490,3,700,490
2015/09/04,484,486,461,468,12,400,468
2015/09/07,452,480,450,455,21,800,455
2015/09/08,457,465,457,457,3,200,457
2015/09/09,473,473,458,473,7,000,473
2015/09/10,470,471,460,468,1,500,468
2015/09/11,472,495,472,493,4,600,493
2015/09/14,490,491,485,491,1,300,491
2015/09/15,497,497,488,488,2,600,488
2015/09/16,478,485,477,477,2,400,477
2015/09/17,485,486,481,481,800,481
2015/09/18,487,487,480,485,1,600,485
2015/09/24,477,490,469,484,3,000,484
2015/09/25,484,485,469,485,4,800,485
2015/09/28,490,490,482,490,3,000,490
2015/09/29,480,488,477,488,1,200,488
2015/09/30,488,490,477,490,5,300,490
2015/10/01,491,497,480,496,6,400,496
2015/10/02,491,497,486,489,1,600,489
2015/10/05,502,502,492,497,3,400,497
2015/10/06,503,503,492,493,3,700,493
2015/10/07,500,500,490,490,2,500,490
2015/10/08,493,509,493,500,4,600,500
