2011/06/03,1,063,1,068,1,047,1,048,3,753,600,1,048
2011/06/06,1,051,1,061,1,040,1,041,3,826,100,1,041
2011/06/07,1,038,1,055,1,035,1,054,3,837,400,1,054
2011/06/08,1,047,1,054,1,042,1,050,2,284,200,1,050
2011/06/09,1,044,1,044,1,032,1,042,3,165,100,1,042
2011/06/10,1,044,1,057,1,043,1,047,6,099,500,1,047
2011/06/13,1,029,1,042,1,026,1,040,3,349,800,1,040
2011/06/14,1,040,1,061,1,034,1,057,4,683,300,1,057
2011/06/15,1,055,1,070,1,055,1,067,3,383,200,1,067
2011/06/16,1,046,1,058,1,039,1,040,3,938,600,1,040
2011/06/17,1,037,1,041,1,021,1,030,4,634,800,1,030
2011/06/20,1,035,1,035,1,023,1,027,3,456,300,1,027
2011/06/21,1,033,1,052,1,028,1,050,4,075,000,1,050
2011/06/22,1,059,1,080,1,055,1,072,5,778,000,1,072
2011/06/23,1,054,1,075,1,054,1,066,3,908,300,1,066
2011/06/24,1,059,1,070,1,058,1,068,2,909,800,1,068
2011/06/27,1,061,1,065,1,054,1,054,3,175,300,1,054
2011/06/28,1,065,1,070,1,059,1,062,2,714,000,1,062
2011/06/29,1,080,1,080,1,069,1,078,4,249,800,1,078
2011/06/30,1,085,1,093,1,080,1,089,4,674,200,1,089
2015/08/25,1,201,1,247,1,180,1,184,14,937,800,1,184
2015/09/01,1,285,1,291,1,241,1,241,8,501,600,1,241
2015/09/03,1,229,1,244,1,221,1,223,4,880,300,1,223
2015/09/16,1,298,1,308,1,287,1,296,5,115,100,1,296
