2011/06/03,265,266,260,262,210,000,262
2011/06/06,263,263,258,261,118,000,261
2011/06/07,259,262,258,261,137,000,261
2011/06/08,258,262,254,261,260,000,261
2011/06/09,257,257,252,254,574,000,254
2011/06/10,256,259,252,259,835,000,259
2011/06/13,258,261,255,261,96,000,261
2011/06/14,261,265,261,263,94,000,263
2011/06/15,264,266,261,263,123,000,263
2011/06/16,263,271,261,271,348,000,271
2011/06/17,269,277,269,277,410,000,277
2011/06/20,286,290,277,277,576,000,277
2011/06/21,280,280,273,276,352,000,276
2011/06/22,276,280,275,277,307,000,277
2011/06/23,272,272,270,272,456,000,272
2011/06/24,272,272,266,268,248,000,268
2011/06/27,268,269,261,262,286,000,262
2011/06/28,264,268,264,265,111,000,265
2011/06/29,268,270,267,270,65,000,270
2011/06/30,267,276,267,273,219,000,273
2015/08/24,862,883,826,847,747,000,847
2015/08/25,822,880,818,831,967,000,831
2015/08/26,830,838,803,820,819,000,820
2015/08/27,827,844,805,818,903,000,818
2015/08/28,855,855,834,850,463,000,850
2015/08/31,840,859,833,855,402,000,855
2015/09/01,846,856,823,824,357,000,824
2015/09/02,815,831,792,802,518,000,802
2015/09/03,847,851,832,847,789,000,847
2015/09/04,862,886,843,852,1,016,000,852
2015/09/07,838,854,835,841,527,000,841
2015/09/08,841,842,820,822,300,000,822
2015/09/09,848,849,830,844,516,000,844
2015/09/10,836,868,831,852,578,000,852
2015/09/11,884,897,877,889,974,000,889
2015/09/14,880,891,864,881,530,000,881
2015/09/15,881,889,873,876,348,000,876
2015/09/16,875,879,865,873,429,000,873
2015/09/17,873,879,868,875,506,000,875
2015/09/18,860,875,849,851,489,000,851
2015/09/24,838,847,808,809,825,000,809
2015/09/25,814,826,801,823,682,000,823
2015/09/28,822,827,809,817,456,000,817
2015/09/29,820,830,807,810,1,083,000,810
2015/09/30,830,848,822,840,559,000,840
2015/10/01,850,868,845,852,449,000,852
2015/10/02,837,871,837,869,503,000,869
2015/10/05,881,883,872,877,347,000,877
2015/10/06,877,903,877,899,397,000,899
2015/10/07,892,893,884,889,392,000,889
2015/10/08,877,890,875,881,740,000,881
2015/10/09,886,891,870,880,418,000,880
