2011/06/03,1,663,1,675,1,640,1,669,3,312,200,1,669
2011/06/06,1,661,1,667,1,644,1,651,2,133,200,1,651
2011/06/07,1,650,1,678,1,645,1,676,2,186,500,1,676
2011/06/08,1,679,1,688,1,660,1,670,1,713,500,1,670
2011/06/09,1,660,1,684,1,656,1,680,2,934,100,1,680
2011/06/10,1,692,1,694,1,657,1,663,3,630,300,1,663
2011/06/13,1,653,1,666,1,652,1,664,1,366,700,1,664
2011/06/14,1,660,1,710,1,658,1,683,2,441,000,1,683
2011/06/15,1,714,1,728,1,696,1,719,2,731,500,1,719
2011/06/16,1,706,1,716,1,687,1,688,1,558,600,1,688
2011/06/17,1,704,1,725,1,688,1,699,2,010,000,1,699
2011/06/20,1,702,1,705,1,671,1,673,1,336,100,1,673
2011/06/21,1,692,1,720,1,686,1,714,1,570,900,1,714
2011/06/22,1,732,1,759,1,732,1,749,2,533,000,1,749
2011/06/23,1,748,1,767,1,731,1,736,1,746,500,1,736
2011/06/24,1,750,1,777,1,743,1,775,1,896,100,1,775
2011/06/27,1,767,1,776,1,757,1,771,1,195,900,1,771
2011/06/28,1,780,1,793,1,771,1,791,1,578,600,1,791
2011/06/29,1,800,1,810,1,791,1,810,1,752,700,1,810
2011/06/30,1,814,1,815,1,777,1,794,2,007,200,1,794
2015/08/24,1,844,1,849,1,790,1,801,2,265,900,1,801
2015/08/25,1,772,1,817,1,707,1,710,3,640,900,1,710
2015/08/26,1,701,1,728,1,654,1,705,2,906,800,1,705
2015/08/27,1,736,1,751,1,711,1,721,1,762,600,1,721
2015/08/28,1,764,1,826,1,760,1,800,1,560,200,1,800
2015/08/31,1,783,1,788,1,749,1,760,1,809,700,1,760
2015/09/01,1,751,1,757,1,705,1,706,1,622,100,1,706
2015/09/02,1,690,1,718,1,676,1,683,1,601,300,1,683
2015/09/03,1,723,1,767,1,722,1,734,2,504,000,1,734
2015/09/04,1,759,1,774,1,702,1,719,1,908,200,1,719
2015/09/07,1,704,1,736,1,685,1,717,1,428,900,1,717
2015/09/08,1,728,1,785,1,727,1,744,1,568,000,1,744
2015/09/09,1,780,1,877,1,780,1,877,2,989,400,1,877
2015/09/10,1,829,1,861,1,807,1,855,1,470,500,1,855
2015/09/11,1,850,1,860,1,795,1,814,2,388,800,1,814
2015/09/14,1,828,1,833,1,774,1,784,916,600,1,784
2015/09/15,1,800,1,823,1,781,1,783,887,200,1,783
2015/09/16,1,807,1,877,1,805,1,843,1,179,300,1,843
2015/09/17,1,847,1,865,1,814,1,841,1,456,200,1,841
2015/09/18,1,815,1,834,1,778,1,800,1,331,900,1,800
2015/09/24,1,722,1,743,1,656,1,658,2,896,600,1,658
2015/09/25,1,650,1,660,1,632,1,660,2,361,500,1,660
