2015/08/24,880,884,851,851,29,600,851
2015/08/25,746,844,730,793,33,300,793
2015/08/26,808,838,805,820,10,900,820
2015/08/27,859,888,859,877,9,800,877
2015/08/28,870,888,870,883,4,000,883
2015/08/31,884,893,882,890,4,300,890
2015/09/01,885,888,867,867,7,700,867
2015/09/02,850,860,831,853,6,600,853
2015/09/03,853,870,853,863,3,300,863
2015/09/04,858,871,835,845,5,900,845
2015/09/07,880,880,831,835,5,800,835
2015/09/08,835,838,811,811,9,200,811
2015/09/09,830,835,809,824,9,400,824
2015/09/10,820,824,808,824,5,200,824
2015/09/11,839,840,810,822,3,600,822
2015/09/14,822,850,821,823,6,600,823
2015/09/15,824,840,824,840,2,500,840
2015/09/16,845,862,845,858,5,200,858
2015/09/17,862,873,860,873,6,500,873
2015/09/18,878,885,873,878,3,900,878
2015/09/24,861,868,851,851,8,900,851
2015/09/25,845,853,845,853,2,500,853
