2011/06/01,585,595,583,589,8,000,589
2011/06/03,593,593,585,589,5,000,589
2011/06/06,589,604,584,584,9,000,584
2011/06/07,578,601,578,597,7,000,597
2011/06/08,587,595,579,589,9,000,589
2011/06/09,584,584,572,572,7,000,572
2011/06/10,572,572,571,571,8,000,571
2011/06/13,561,569,557,563,10,000,563
2011/06/14,564,569,559,565,8,000,565
2011/06/15,565,572,565,572,3,000,572
2011/06/17,562,562,555,555,14,000,555
2011/06/20,553,553,550,550,7,000,550
2011/06/21,549,549,537,542,14,000,542
2011/06/22,540,540,535,535,21,000,535
2011/06/23,532,535,525,534,23,000,534
2011/06/24,534,542,534,542,11,000,542
2011/06/27,543,545,543,545,4,000,545
2011/06/28,545,545,533,539,39,000,539
2011/06/29,539,550,539,550,16,000,550
2011/06/30,560,560,560,560,3,000,560
2015/08/24,717,734,676,681,218,300,681
2015/08/25,631,705,630,663,213,700,663
2015/08/26,667,715,667,695,111,600,695
2015/08/27,705,719,705,716,67,300,716
2015/08/28,743,757,726,747,87,900,747
2015/08/31,761,765,740,755,99,900,755
2015/09/01,736,750,702,706,132,200,706
2015/09/02,686,723,679,688,128,100,688
2015/09/03,696,709,690,693,59,700,693
2015/09/04,683,688,665,673,77,500,673
2015/09/07,654,674,644,659,165,700,659
2015/09/08,652,663,647,647,69,800,647
2015/09/09,667,688,663,683,109,000,683
2015/09/10,685,690,668,688,54,900,688
2015/09/11,678,698,678,685,65,900,685
2015/09/14,693,710,693,698,44,400,698
2015/09/15,700,705,682,688,60,500,688
2015/09/16,696,696,684,693,24,500,693
2015/09/17,704,704,696,701,43,300,701
2015/09/18,703,714,695,704,64,000,704
2015/09/24,700,704,692,700,60,100,700
2015/09/25,700,738,699,735,82,400,735
2015/09/28,740,748,724,727,45,300,727
2015/09/29,715,716,700,701,57,300,701
2015/09/30,708,717,706,708,34,700,708
2015/10/01,720,738,720,729,61,700,729
2015/10/02,716,735,713,729,38,500,729
2015/10/05,739,745,722,727,58,700,727
2015/10/06,739,747,738,745,34,600,745
2015/10/07,747,757,743,752,37,100,752
2015/10/08,759,774,755,773,84,700,773
2015/10/09,773,773,763,765,47,600,765
