2011/06/03,3,820,3,835,3,805,3,805,1,509,800,3,805
2011/06/06,3,800,3,815,3,785,3,785,1,854,800,3,785
2011/06/07,3,785,3,795,3,765,3,780,2,088,900,3,780
2011/06/08,3,765,3,785,3,765,3,775,1,942,400,3,775
2011/06/09,3,775,3,785,3,770,3,775,1,414,200,3,775
2011/06/10,3,770,3,775,3,645,3,665,12,288,100,3,665
2011/06/13,3,650,3,715,3,650,3,695,3,481,000,3,695
2011/06/14,3,715,3,730,3,695,3,700,1,982,400,3,700
2011/06/15,3,705,3,715,3,685,3,710,1,820,700,3,710
2011/06/16,3,665,3,670,3,630,3,640,3,595,300,3,640
2011/06/17,3,625,3,630,3,605,3,605,2,694,700,3,605
2011/06/20,3,630,3,655,3,630,3,640,1,757,100,3,640
2011/06/21,3,630,3,635,3,610,3,630,2,066,100,3,630
2011/06/22,3,625,3,670,3,620,3,665,2,289,900,3,665
2011/06/23,3,650,3,655,3,640,3,645,1,496,300,3,645
2011/06/24,3,655,3,660,3,630,3,630,2,304,000,3,630
2011/06/27,3,630,3,645,3,625,3,630,1,708,900,3,630
2011/06/28,3,665,3,665,3,630,3,645,1,523,300,3,645
2011/06/29,3,660,3,675,3,645,3,675,1,722,600,3,675
2011/06/30,3,700,3,720,3,680,3,715,2,689,000,3,715
2015/08/24,6,060,6,143,5,956,5,966,4,069,000,5,966
2015/08/25,5,800,6,112,5,690,5,690,6,204,500,5,690
2015/08/26,5,701,5,817,5,673,5,770,3,801,600,5,770
2015/08/27,5,915,5,972,5,812,5,835,2,374,900,5,835
2015/08/28,6,010,6,010,5,902,5,966,2,222,200,5,966
2015/08/31,5,955,5,995,5,883,5,962,1,975,400,5,962
2015/09/01,5,946,5,946,5,700,5,700,2,613,700,5,700
2015/09/02,5,610,5,828,5,580,5,695,2,317,900,5,695
2015/09/03,5,808,5,878,5,750,5,752,1,770,300,5,752
2015/09/04,5,774,5,779,5,600,5,670,2,049,000,5,670
2015/09/07,5,650,5,713,5,578,5,680,1,849,400,5,680
2015/09/08,5,689,5,689,5,472,5,476,2,362,500,5,476
2015/09/09,5,670,5,900,5,625,5,900,3,032,900,5,900
2015/09/10,5,736,5,816,5,711,5,772,1,980,600,5,772
2015/09/11,5,732,5,827,5,701,5,744,3,759,700,5,744
2015/09/14,5,791,5,828,5,729,5,730,1,546,300,5,730
2015/09/15,5,789,5,805,5,681,5,710,1,855,600,5,710
2015/09/16,5,760,5,784,5,686,5,712,1,893,300,5,712
2015/09/17,5,750,5,763,5,667,5,706,1,943,800,5,706
2015/09/18,5,710,5,743,5,642,5,642,2,589,600,5,642
2015/09/24,5,570,5,584,5,445,5,445,3,460,500,5,445
2015/09/25,5,437,5,549,5,400,5,545,2,768,200,5,545
