2011/06/03,900,901,900,901,4,000,901
2011/06/06,900,903,899,903,5,100,903
2011/06/07,902,902,898,900,4,700,900
2011/06/08,900,903,896,902,6,500,902
2011/06/09,895,902,895,900,4,900,900
2011/06/10,897,900,897,898,3,400,898
2011/06/13,900,903,899,899,3,400,899
2011/06/14,898,900,898,899,3,200,899
2011/06/15,900,900,898,899,3,700,899
2011/06/16,899,899,896,897,5,700,897
2011/06/17,897,900,896,899,7,600,899
2011/06/20,897,903,897,903,11,900,903
2011/06/21,902,908,900,908,16,300,908
2011/06/22,918,918,900,908,10,500,908
2011/06/23,903,908,900,904,5,500,904
2011/06/24,901,903,900,903,6,000,903
2011/06/27,900,904,898,901,5,500,901
2011/06/28,899,911,899,911,5,400,911
2011/06/29,918,918,908,910,5,300,910
2011/06/30,915,916,906,916,4,500,916
2015/08/24,2,730,2,769,2,657,2,657,78,000,2,657
2015/08/25,2,507,2,782,2,495,2,606,99,000,2,606
2015/08/26,2,680,2,680,2,616,2,656,63,300,2,656
2015/08/27,2,749,2,749,2,650,2,667,77,400,2,667
2015/08/28,2,700,2,715,2,651,2,672,103,900,2,672
2015/08/31,2,680,2,739,2,666,2,732,59,800,2,732
2015/09/01,2,700,2,707,2,580,2,580,126,000,2,580
2015/09/02,2,550,2,649,2,530,2,594,58,800,2,594
2015/09/03,2,612,2,690,2,612,2,658,43,000,2,658
2015/09/04,2,660,2,660,2,585,2,624,66,300,2,624
2015/09/07,2,602,2,644,2,583,2,596,48,900,2,596
2015/09/08,2,590,2,648,2,586,2,620,63,500,2,620
2015/09/09,2,670,2,707,2,638,2,707,76,000,2,707
2015/09/10,2,656,2,692,2,620,2,648,54,700,2,648
2015/09/11,2,625,2,717,2,625,2,709,65,900,2,709
2015/09/14,2,719,2,719,2,650,2,657,53,900,2,657
2015/09/15,2,707,2,707,2,645,2,647,33,200,2,647
2015/09/16,2,662,2,667,2,605,2,626,69,600,2,626
2015/09/17,2,645,2,658,2,602,2,647,73,900,2,647
2015/09/18,2,616,2,650,2,602,2,634,82,600,2,634
2015/09/24,2,629,2,682,2,620,2,641,115,500,2,641
2015/09/25,2,618,2,689,2,610,2,660,157,200,2,660
2015/09/28,2,575,2,575,2,500,2,560,124,800,2,560
2015/09/29,2,526,2,572,2,475,2,486,84,000,2,486
2015/09/30,2,522,2,592,2,522,2,584,58,400,2,584
2015/10/01,2,589,2,600,2,551,2,570,42,900,2,570
2015/10/02,2,563,2,605,2,548,2,599,43,100,2,599
2015/10/05,2,611,2,630,2,577,2,619,41,000,2,619
2015/10/06,2,633,2,688,2,633,2,658,82,300,2,658
2015/10/07,2,659,2,667,2,624,2,660,37,400,2,660
2015/10/08,2,665,2,698,2,638,2,650,74,800,2,650
2015/10/09,2,678,2,689,2,645,2,684,48,500,2,684
