2011/06/03,1,208,1,215,1,178,1,179,1,712,300,1,179
2011/06/06,1,173,1,178,1,091,1,092,3,078,100,1,092
2011/06/07,1,102,1,142,1,082,1,119,3,107,100,1,119
2011/06/08,1,105,1,109,1,083,1,100,1,743,900,1,100
2011/06/09,1,085,1,092,1,021,1,075,4,670,100,1,075
2011/06/10,1,109,1,110,1,075,1,096,3,908,100,1,096
2011/06/13,1,073,1,077,1,042,1,071,2,330,800,1,071
2011/06/14,1,078,1,198,1,071,1,187,4,439,900,1,187
2011/06/15,1,189,1,234,1,156,1,205,4,589,300,1,205
2011/06/16,1,189,1,220,1,185,1,192,2,204,200,1,192
2011/06/17,1,191,1,230,1,168,1,229,2,341,100,1,229
2011/06/20,1,232,1,295,1,223,1,291,5,424,400,1,291
2011/06/21,1,290,1,363,1,284,1,360,4,731,400,1,360
2011/06/22,1,355,1,368,1,321,1,344,2,492,600,1,344
2011/06/23,1,326,1,339,1,315,1,321,1,099,100,1,321
2011/06/24,1,328,1,362,1,315,1,343,1,790,100,1,343
2011/06/27,1,348,1,353,1,318,1,318,1,767,400,1,318
2011/06/28,1,327,1,339,1,317,1,323,1,469,200,1,323
2011/06/29,1,383,1,396,1,362,1,389,2,831,500,1,389
2011/06/30,1,449,1,465,1,432,1,447,4,231,700,1,447
2015/08/24,1,430,1,458,1,377,1,385,7,086,600,1,385
2015/08/25,1,325,1,468,1,301,1,349,8,726,500,1,349
2015/08/26,1,400,1,424,1,370,1,419,4,299,900,1,419
2015/08/27,1,462,1,497,1,434,1,457,4,511,400,1,457
2015/08/28,1,484,1,500,1,457,1,475,3,490,400,1,475
2015/08/31,1,471,1,498,1,444,1,446,4,136,300,1,446
2015/09/01,1,428,1,432,1,358,1,359,4,414,500,1,359
2015/09/02,1,323,1,393,1,319,1,347,4,023,300,1,347
2015/09/03,1,375,1,415,1,355,1,355,4,815,900,1,355
2015/09/04,1,371,1,375,1,328,1,353,4,651,000,1,353
2015/09/07,1,362,1,455,1,345,1,412,7,050,500,1,412
2015/09/08,1,406,1,411,1,357,1,370,3,906,500,1,370
2015/09/09,1,420,1,428,1,376,1,428,3,690,400,1,428
2015/09/10,1,391,1,438,1,380,1,427,3,097,300,1,427
2015/09/11,1,428,1,443,1,408,1,422,3,470,700,1,422
2015/09/14,1,440,1,494,1,430,1,445,4,585,900,1,445
2015/09/15,1,450,1,459,1,417,1,435,2,859,500,1,435
2015/09/16,1,445,1,447,1,353,1,361,5,265,700,1,361
2015/09/17,1,361,1,370,1,324,1,364,4,583,900,1,364
2015/09/18,1,375,1,375,1,325,1,331,4,217,000,1,331
2015/09/24,1,305,1,314,1,260,1,260,4,980,400,1,260
2015/09/25,1,275,1,351,1,275,1,349,5,376,200,1,349
2015/09/28,1,336,1,362,1,308,1,323,3,159,300,1,323
2015/09/29,1,293,1,306,1,272,1,275,2,792,400,1,275
2015/09/30,1,287,1,308,1,265,1,301,3,193,700,1,301
2015/10/01,1,314,1,337,1,282,1,329,2,434,500,1,329
2015/10/02,1,317,1,354,1,309,1,331,2,205,000,1,331
2015/10/05,1,349,1,358,1,334,1,347,1,986,500,1,347
2015/10/06,1,369,1,374,1,345,1,361,2,265,800,1,361
2015/10/07,1,364,1,387,1,363,1,384,2,021,100,1,384
