2011/06/03,433,437,429,430,3,272,000,430
2011/06/06,426,430,415,419,3,592,000,419
2011/06/07,416,425,414,421,3,249,000,421
2011/06/08,422,434,420,432,5,526,000,432
2011/06/09,429,449,429,445,7,239,000,445
2011/06/10,453,463,450,455,10,831,000,455
2011/06/13,455,465,450,460,5,090,000,460
2011/06/14,459,470,457,466,5,360,000,466
2011/06/15,470,470,465,466,4,554,000,466
2011/06/16,463,472,462,465,3,472,000,465
2011/06/17,464,464,454,457,4,435,000,457
2011/06/20,455,461,451,454,3,310,000,454
2011/06/21,459,467,456,460,4,482,000,460
2011/06/22,466,469,463,467,3,250,000,467
2011/06/23,464,467,460,462,2,645,000,462
2011/06/24,465,466,460,465,2,846,000,465
2011/06/27,475,480,474,477,7,101,000,477
2011/06/28,480,481,472,474,4,271,000,474
2011/06/29,479,479,469,474,3,003,000,474
2011/06/30,474,477,468,472,3,484,000,472
2015/08/24,500,506,486,490,6,691,000,490
2015/08/25,476,492,463,469,9,140,000,469
2015/08/26,469,479,463,478,4,707,000,478
2015/08/27,485,487,470,473,5,095,000,473
2015/08/28,484,500,482,497,5,301,000,497
2015/08/31,492,494,479,484,4,501,000,484
2015/09/01,477,480,468,476,5,504,000,476
2015/09/02,470,472,456,459,8,128,000,459
2015/09/03,464,473,461,462,3,392,000,462
2015/09/04,465,465,455,460,4,341,000,460
2015/09/07,453,469,452,462,4,280,000,462
2015/09/08,463,483,463,469,4,241,000,469
2015/09/09,483,494,479,489,4,565,000,489
2015/09/10,475,484,472,482,2,587,000,482
2015/09/11,474,486,474,483,4,305,000,483
2015/09/14,481,482,471,475,2,894,000,475
2015/09/15,451,460,450,456,8,808,000,456
2015/09/16,456,463,452,458,5,454,000,458
2015/09/17,465,476,464,470,3,916,000,470
2015/09/18,463,464,454,461,3,831,000,461
2015/09/24,453,461,450,454,4,983,000,454
2015/09/25,451,457,447,454,7,070,000,454
2015/09/28,449,453,448,450,3,553,000,450
2015/09/29,444,444,430,434,6,971,000,434
2015/09/30,441,446,437,440,3,310,000,440
2015/10/01,448,458,444,454,4,013,000,454
2015/10/02,445,448,435,442,3,690,000,442
2015/10/05,449,469,449,462,3,517,000,462
2015/10/06,469,472,454,456,4,109,000,456
2015/10/07,462,489,462,485,6,893,000,485
