2015/08/24,2,657,2,730,2,622,2,626,11,400,2,626
2015/08/25,2,476,2,522,2,404,2,415,41,900,2,415
2015/08/26,2,435,2,461,2,401,2,451,14,600,2,451
2015/08/27,2,513,2,514,2,463,2,475,13,400,2,475
2015/08/28,2,560,2,607,2,509,2,571,16,300,2,571
2015/08/31,2,600,2,622,2,575,2,603,8,000,2,603
2015/09/01,2,575,2,575,2,477,2,477,10,800,2,477
2015/09/02,2,448,2,538,2,448,2,497,7,900,2,497
2015/09/03,2,508,2,537,2,419,2,419,7,700,2,419
2015/09/04,2,432,2,458,2,355,2,363,8,700,2,363
2015/09/07,2,364,2,463,2,336,2,353,6,500,2,353
2015/09/08,2,363,2,391,2,338,2,338,4,700,2,338
2015/09/09,2,388,2,459,2,356,2,406,10,300,2,406
2015/09/10,2,380,2,429,2,380,2,412,2,400,2,412
2015/09/11,2,412,2,486,2,412,2,468,9,500,2,468
2015/09/14,2,468,2,525,2,468,2,497,4,100,2,497
2015/09/15,2,498,2,538,2,486,2,497,2,600,2,497
2015/09/16,2,497,2,504,2,468,2,501,2,100,2,501
2015/09/17,2,501,2,544,2,501,2,525,3,300,2,525
2015/09/18,2,548,2,548,2,513,2,533,4,900,2,533
2015/09/24,2,488,2,562,2,451,2,451,7,200,2,451
2015/09/25,2,500,2,506,2,450,2,506,6,400,2,506
2015/09/28,2,480,2,494,2,453,2,466,4,600,2,466
2015/09/29,2,441,2,470,2,435,2,437,5,100,2,437
2015/09/30,2,481,2,536,2,447,2,466,4,300,2,466
2015/10/01,2,483,2,520,2,479,2,496,2,400,2,496
2015/10/02,2,496,2,510,2,446,2,510,3,100,2,510
2015/10/05,2,510,2,510,2,490,2,503,2,900,2,503
2015/10/06,2,533,2,533,2,494,2,511,2,500,2,511
2015/10/07,2,510,2,534,2,477,2,534,2,300,2,534
