2011/06/03,435,443,432,433,2,329,000,433
2011/06/06,430,430,423,428,3,064,000,428
2011/06/07,424,434,421,431,3,309,000,431
2011/06/08,432,435,426,432,1,746,000,432
2011/06/09,433,438,427,438,2,073,000,438
2011/06/10,443,447,440,447,4,745,000,447
2011/06/13,439,440,429,432,3,418,000,432
2011/06/14,432,438,429,434,3,627,000,434
2011/06/15,460,462,451,453,6,236,000,453
2011/06/16,454,454,444,447,2,652,000,447
2011/06/17,448,451,436,442,3,833,000,442
2011/06/20,448,449,439,441,2,184,000,441
2011/06/21,444,451,444,449,2,645,000,449
2011/06/22,451,458,451,457,2,345,000,457
2011/06/23,452,462,450,459,3,396,000,459
2011/06/24,462,467,458,465,2,426,000,465
2011/06/27,461,464,459,461,1,474,000,461
2011/06/28,465,467,462,463,1,448,000,463
2011/06/29,467,467,462,466,1,996,000,466
2011/06/30,467,469,462,467,2,228,000,467
2015/08/24,1,316,1,334,1,281,1,281,3,428,500,1,281
2015/08/25,1,229,1,297,1,203,1,216,4,312,600,1,216
2015/08/26,1,222,1,283,1,217,1,271,4,444,100,1,271
2015/08/27,1,310,1,325,1,264,1,279,3,594,900,1,279
2015/08/28,1,329,1,365,1,324,1,347,3,000,500,1,347
2015/08/31,1,334,1,346,1,316,1,336,3,667,200,1,336
2015/09/01,1,337,1,342,1,290,1,290,2,183,100,1,290
2015/09/02,1,263,1,294,1,251,1,276,2,666,400,1,276
2015/09/03,1,299,1,315,1,289,1,292,1,841,900,1,292
2015/09/04,1,293,1,304,1,250,1,268,2,038,100,1,268
2015/09/07,1,246,1,273,1,232,1,265,1,635,100,1,265
2015/09/08,1,265,1,285,1,248,1,251,2,134,900,1,251
2015/09/09,1,323,1,344,1,315,1,332,3,591,100,1,332
2015/09/10,1,295,1,319,1,283,1,314,2,195,500,1,314
2015/09/11,1,331,1,333,1,301,1,317,3,495,900,1,317
2015/09/14,1,314,1,326,1,293,1,308,1,623,900,1,308
2015/09/15,1,309,1,343,1,306,1,312,2,469,500,1,312
2015/09/16,1,324,1,378,1,323,1,356,2,792,700,1,356
2015/09/17,1,364,1,383,1,353,1,372,1,788,900,1,372
2015/09/18,1,353,1,355,1,324,1,340,1,962,000,1,340
2015/09/24,1,313,1,320,1,268,1,291,2,413,000,1,291
2015/09/25,1,293,1,304,1,270,1,296,2,439,200,1,296
2015/09/28,1,256,1,263,1,218,1,227,3,418,800,1,227
2015/09/29,1,220,1,226,1,189,1,196,3,044,200,1,196
2015/09/30,1,197,1,223,1,178,1,213,3,853,400,1,213
2015/10/01,1,211,1,253,1,193,1,237,3,366,000,1,237
2015/10/02,1,212,1,220,1,197,1,214,2,837,600,1,214
2015/10/05,1,253,1,294,1,243,1,269,3,849,400,1,269
2015/10/06,1,301,1,308,1,265,1,270,3,207,500,1,270
2015/10/07,1,272,1,321,1,265,1,315,2,419,900,1,315
2015/10/08,1,262,1,292,1,249,1,260,5,359,800,1,260
2015/10/09,1,281,1,364,1,281,1,354,6,032,600,1,354
