2011/06/03,760,772,756,756,1,962,000,756
2011/06/06,754,763,752,760,2,742,000,760
2011/06/07,760,767,758,766,2,347,000,766
2011/06/08,760,765,758,765,2,266,000,765
2011/06/09,758,762,754,762,1,692,000,762
2011/06/10,767,777,765,773,5,161,000,773
2011/06/13,765,775,765,768,2,317,000,768
2011/06/14,769,782,767,777,1,901,000,777
2011/06/15,775,781,774,775,1,586,000,775
2011/06/16,767,769,758,760,3,970,000,760
2011/06/17,722,730,710,717,9,857,000,717
2011/06/20,710,713,699,705,5,691,000,705
2011/06/21,706,708,691,700,5,786,000,700
2011/06/22,708,726,707,722,9,101,000,722
2011/06/23,714,726,713,721,2,874,000,721
2011/06/24,725,727,719,724,1,768,000,724
2011/06/27,724,725,720,723,2,683,000,723
2011/06/28,728,732,724,728,3,060,000,728
2011/06/29,740,743,732,741,3,462,000,741
2011/06/30,745,749,740,746,2,925,000,746
2015/08/27,1,741,1,785,1,739,1,770,3,966,900,1,770
2015/09/17,1,839,1,855,1,829,1,846,2,977,000,1,846
