2011/06/03,2,077,2,083,2,057,2,061,1,391,800,2,061
2011/06/06,2,054,2,058,2,035,2,041,982,600,2,041
2011/06/07,2,046,2,058,2,040,2,049,1,292,300,2,049
2011/06/08,2,037,2,047,2,031,2,043,1,065,200,2,043
2011/06/09,2,030,2,053,2,016,2,050,1,410,600,2,050
2011/06/10,2,064,2,086,2,056,2,061,3,619,800,2,061
2011/06/13,2,051,2,080,2,042,2,073,1,304,900,2,073
2011/06/14,2,078,2,084,2,063,2,075,1,459,500,2,075
2011/06/15,2,070,2,079,2,057,2,073,1,107,600,2,073
2011/06/16,2,077,2,078,2,048,2,049,1,140,600,2,049
2011/06/17,2,060,2,069,2,036,2,048,1,979,700,2,048
2011/06/20,2,049,2,085,2,048,2,068,1,973,900,2,068
2011/06/21,2,068,2,071,2,047,2,063,2,155,100,2,063
2011/06/22,2,053,2,085,2,049,2,073,2,450,600,2,073
2011/06/23,2,060,2,078,2,052,2,062,1,411,400,2,062
2011/06/24,2,072,2,095,2,067,2,085,1,314,500,2,085
2011/06/27,2,086,2,086,2,046,2,048,1,930,500,2,048
2011/06/28,2,052,2,074,2,049,2,054,1,817,900,2,054
2011/06/29,2,069,2,088,2,055,2,068,2,511,600,2,068
2011/06/30,2,080,2,113,2,069,2,110,2,364,900,2,110
2015/08/24,5,665,5,720,5,492,5,492,2,090,700,5,492
2015/08/25,5,291,5,610,5,240,5,332,3,328,400,5,332
2015/08/26,5,332,5,450,5,311,5,389,3,097,600,5,389
2015/08/27,5,560,5,716,5,560,5,617,2,248,600,5,617
2015/08/28,5,717,5,755,5,600,5,677,2,123,700,5,677
2015/08/31,5,628,5,636,5,542,5,552,1,884,100,5,552
2015/09/01,5,463,5,550,5,293,5,296,2,308,200,5,296
2015/09/02,5,203,5,435,5,185,5,330,1,801,200,5,330
2015/09/03,5,365,5,496,5,361,5,412,1,833,300,5,412
2015/09/04,5,419,5,443,5,183,5,207,1,520,100,5,207
2015/09/07,5,206,5,306,5,143,5,182,1,341,000,5,182
2015/09/08,5,237,5,239,4,962,4,965,1,540,900,4,965
2015/09/09,5,213,5,355,5,099,5,355,2,590,300,5,355
2015/09/10,5,182,5,230,5,072,5,153,1,777,700,5,153
2015/09/11,5,153,5,276,5,145,5,235,3,412,500,5,235
2015/09/14,5,264,5,328,5,174,5,185,1,103,900,5,185
2015/09/15,5,248,5,270,5,130,5,145,1,329,000,5,145
2015/09/16,5,213,5,223,5,050,5,093,1,011,100,5,093
2015/09/17,5,200,5,278,5,173,5,244,1,332,100,5,244
2015/09/18,5,157,5,199,5,000,5,037,2,198,100,5,037
2015/09/24,5,010,5,244,5,005,5,100,2,796,400,5,100
2015/09/25,5,230,5,333,5,200,5,333,2,338,700,5,333
2015/09/28,5,335,5,450,5,234,5,429,2,445,900,5,429
2015/09/29,5,293,5,324,5,129,5,150,1,705,300,5,150
2015/09/30,5,376,5,454,5,319,5,403,2,153,600,5,403
2015/10/01,5,366,5,464,5,287,5,408,1,669,700,5,408
2015/10/02,5,400,5,568,5,389,5,515,1,478,900,5,515
2015/10/05,5,600,5,610,5,484,5,563,1,098,800,5,563
2015/10/06,5,630,5,647,5,511,5,550,1,325,300,5,550
2015/10/07,5,549,5,576,5,444,5,515,1,276,400,5,515
2015/10/08,5,515,5,548,5,439,5,446,1,150,400,5,446
2015/10/09,5,534,5,604,5,438,5,530,1,876,600,5,530
