2011/06/03,123,125,123,125,1,800,125
2011/06/06,123,123,123,123,5,400,123
2011/06/07,125,134,124,127,22,400,127
2011/06/08,126,126,122,124,23,700,124
2011/06/09,125,128,122,127,8,000,127
2011/06/10,128,128,126,126,3,900,126
2011/06/13,127,128,124,126,4,000,126
2011/06/14,125,127,124,125,3,200,125
2011/06/15,125,133,125,133,10,000,133
2011/06/16,126,129,124,125,8,800,125
2011/06/17,126,129,124,127,1,500,127
2011/06/20,126,126,126,126,100,126
2011/06/21,127,127,118,124,8,100,124
2011/06/22,127,130,122,124,26,300,124
2011/06/23,125,127,123,125,2,500,125
2011/06/24,124,125,122,124,4,200,124
2011/06/27,124,127,124,125,4,100,125
2011/06/28,123,124,123,124,2,000,124
2011/06/29,122,127,122,126,6,000,126
2011/06/30,125,128,124,127,9,800,127
2015/08/24,463,499,402,402,177,500,402
2015/08/25,378,417,362,362,174,600,362
2015/08/26,394,413,382,413,131,400,413
2015/08/27,410,433,410,420,71,400,420
2015/08/28,442,445,431,435,51,800,435
2015/08/31,429,437,420,426,32,400,426
2015/09/01,417,422,398,398,43,900,398
2015/09/02,382,407,382,398,63,900,398
2015/09/03,401,410,399,400,20,000,400
2015/09/04,403,410,388,395,62,800,395
2015/09/07,391,406,391,397,46,700,397
2015/09/08,397,404,391,391,43,300,391
2015/09/09,415,425,410,423,49,600,423
2015/09/10,422,422,400,409,42,800,409
2015/09/11,411,415,405,412,48,600,412
2015/09/14,423,430,415,415,45,500,415
2015/09/15,427,427,407,407,23,200,407
2015/09/16,415,418,407,408,47,700,408
2015/09/17,407,414,407,412,19,400,412
2015/09/18,414,424,412,420,20,200,420
2015/09/24,413,443,413,429,57,400,429
2015/09/25,426,449,426,443,42,000,443
2015/09/28,458,473,448,450,42,500,450
2015/09/29,466,467,441,447,72,400,447
2015/09/30,450,453,443,453,12,200,453
2015/10/01,461,471,459,464,27,500,464
2015/10/02,456,463,455,460,21,700,460
2015/10/05,468,475,460,475,18,300,475
2015/10/06,475,495,474,483,37,000,483
2015/10/07,488,512,483,505,68,100,505
