2011/06/03,294,300,284,286,56,259,900,286
2011/06/06,274,274,206,207,218,703,300,207
2011/06/07,226,228,208,216,150,309,000,216
2011/06/08,209,210,194,200,130,178,700,200
2011/06/09,182,199,148,192,401,009,000,192
2011/06/10,205,205,183,190,187,090,400,190
2011/06/13,182,200,178,199,148,873,800,199
2011/06/14,208,249,206,249,271,966,000,249
2011/06/15,305,329,273,329,352,855,600,329
2011/06/16,313,344,306,320,222,697,900,320
2011/06/17,318,319,275,302,221,289,000,302
2011/06/20,290,327,285,314,204,065,700,314
2011/06/21,311,318,304,305,104,967,700,305
2011/06/22,307,314,303,306,74,656,700,306
2011/06/23,310,310,292,293,78,985,800,293
2011/06/24,289,322,278,308,187,089,800,308
2011/06/27,322,334,313,316,120,430,500,316
2011/06/28,317,326,308,316,106,736,900,316
2011/06/29,328,335,320,325,99,267,000,325
2011/06/30,330,332,323,326,44,176,300,326
2015/08/24,827,832,763,775,113,489,700,775
2015/08/25,746,841,711,771,181,670,300,771
2015/08/26,816,840,794,838,84,494,900,838
2015/08/27,851,864,818,831,79,211,700,831
2015/08/28,846,853,828,842,55,943,300,842
2015/08/31,839,850,828,830,49,568,200,830
2015/09/01,818,820,781,781,71,681,700,781
2015/09/02,761,808,760,788,77,598,400,788
2015/09/03,802,815,777,780,55,497,300,780
2015/09/04,790,795,761,780,52,516,100,780
2015/09/07,769,791,753,775,57,846,400,775
2015/09/08,780,781,751,751,35,728,200,751
2015/09/09,790,795,774,795,62,447,200,795
2015/09/10,784,829,777,827,108,242,600,827
2015/09/11,816,846,815,831,86,092,700,831
2015/09/14,836,844,812,820,56,722,400,820
2015/09/15,826,828,804,818,48,258,400,818
2015/09/16,823,824,790,799,54,266,700,799
2015/09/17,800,821,793,818,38,485,000,818
2015/09/18,813,815,801,804,29,703,500,804
2015/09/24,790,806,787,791,26,557,100,791
2015/09/25,795,819,791,819,41,905,500,819
